500,6.66242
501,20.4426
502,61.8395
503,64.1956
504,66.5814
505,62.6562
506,68.8227
507,69.571
508,69.4961
509,65.0144
510,68.7389
511,65.65
512,64.3318
513,64.5928
514,66.3508
515,65.8423
516,62.116
517,32.8997
518,49.0076
519,49.5926
520,47.3225
521,66.4518
522,66.2664
523,65.1199
524,65.4399
525,65.7138
526,10.9883
527,64.7782
528,65.8098
529,64.4924
530,65.3454
531,64.3621
532,63.7231
533,63.7963
534,62.3994
535,62.232
536,64.0389
537,64.0849
538,63.4136
539,61.4473
540,62.4746
541,60.6325
542,58.5929
543,56.9246
544,57.9744
545,59.116
546,60.1949
547,59.3151
548,26.5978
549,18.4345
550,61.2299
551,59.704
552,60.4281
553,60.2497
554,59.2761
555,60.4664
556,59.7029
557,60.3358
558,59.6901
559,57.105
560,59.2944
561,49.1913
562,14.4771
563,59.6161
564,24.4447
565,59.2347
566,57.8727
567,58.3805
568,57.9818
569,57.3582
570,57.5951
571,57.3233
572,56.6319
573,57.865
574,14.5083
575,57.7768
576,34.0439
577,55.382
578,54.4716
579,55.5232
580,56.4239
581,56.4184
582,55.8662
583,55.5494
584,18.6888
585,56.6688
586,55.6836
587,27.4229
588,55.1943
589,23.8023
590,55.2966
591,54.9378
592,31.0812
593,32.962
594,53.9456
595,24.1885
596,53.7429
597,54.5706
598,52.928
599,52.3401
600,50.3155
601,53.0819
602,53.0107
603,51.5908
604,52.3593
605,53.3803
606,52.7115
607,52.4403
608,52.6637
609,52.4857
610,51.8858
611,52.167
612,51.3323
613,50.3195
614,20.4745
615,51.574
616,50.4386
617,17.7694
618,50.8929
619,50.8399
620,21.5371
621,24.0735
622,44.8139
623,50.6314
624,19.9679
625,28.6794
626,49.7956
627,49.3491
628,48.6459
629,49.2376
630,14.9241
631,49.8477
632,49.0617
633,48.3451
634,48.2966
635,47.4386
636,47.8849
637,47.4269
638,13.7032
639,48.526
640,14.4801
641,47.9715
642,47.3135
643,46.7722
644,46.1036
645,47.0482
646,47.2166
647,45.5612
648,47.5376
649,46.9426
650,46.6244
651,46.8744
652,15.4688
653,47.0144
654,46.3349
655,25.5573
656,46.4505
657,45.8608
658,45.3447
659,45.3694
660,45.6396
661,45.605
662,45.2999
663,44.1987
664,45.3252
665,44.8883
666,44.6806
667,44.8191
668,26.3874
669,44.8704
670,44.3496
671,44.3532
672,43.968
673,44.2715
674,44.0876
675,44.0657
676,14.6507
677,43.2305
678,43.9645
679,43.9074
680,43.1641
681,43.0444
682,42.1697
683,42.9764
684,41.6219
685,42.7277
686,42.301
687,42.6832
688,41.1845
689,42.4535
690,41.9331
691,42.3811
692,41.4597
693,41.3244
694,41.7416
695,41.2759
696,41.5704
697,41.2834
698,41.3762
699,40.803
700,40.9564
701,40.9987
702,40.8395
703,40.7402
704,40.8053
705,40.9871
706,33.7878
707,39.3524
708,17.9186
709,7.57425
710,32.5521
711,4.68859
712,11.1281
713,30.3803
714,27.1407
715,30.8385
716,31.7178
717,32.2471
718,10.1041
719,28.2202
720,29.3874
721,11.6498
722,16.5693
723,23.1893
724,15.8229
725,27.4471
726,11.6324
727,3.92729
728,4.26547
729,8.31935
730,10.3102
731,3.23072
732,20.5447
733,29.4115
734,30.4677
735,31.8821
736,22.3103
737,13.4041
738,30.7425
739,31.4548
740,32.0195
741,20.1027
742,14.9954
743,26.897
744,27.7604
745,22.6883
746,11.7903
747,29.2449
748,12.938
749,20.7819
750,25.5459
751,26.144
752,24.4667
753,16.1693
754,25.6477
755,27.279
756,22.053
757,29.1714
758,29.9441
759,30.4661
760,31.1902
761,32.134
762,32.2493
763,33.0355
764,33.3744
765,34.0529
766,34.142
767,34.7593
768,34.9566
769,35.1912
770,35.065
771,10.3532
772,21.323
773,35.1939
774,34.68
775,22.1675
776,34.1272
777,33.838
778,17.6602
779,25.3657
780,33.4091
