500,7.10396
501,30.9411
502,130.173
503,132.779
504,137.383
505,127.532
506,146.259
507,144.919
508,146.514
509,153.064
510,149.401
511,152.651
512,147.809
513,149.383
514,148.681
515,151.19
516,151.49
517,144.58
518,144.776
519,144.171
520,148.157
521,147.306
522,145.973
523,138.781
524,136.482
525,132.1
526,120.555
527,130.193
528,135.183
529,134.448
530,131.881
531,128.68
532,116.035
533,123.617
534,119.309
535,121.49
536,118.923
537,114.956
538,114.836
539,67.4291
540,93.6988
541,125.658
542,123.776
543,127.884
544,128.831
545,131.963
546,130.12
547,128.698
548,129.079
549,129.65
550,129.624
551,129.875
552,129.167
553,128.195
554,127.582
555,126.889
556,124.738
557,126.04
558,121.415
559,125.056
560,123.7
561,117.851
562,124.892
563,126.788
564,125.338
565,127.091
566,126.833
567,127.178
568,123.177
569,122.612
570,120.764
571,119.94
572,114.84
573,110.786
574,95.881
575,102.238
576,88.4119
577,119.175
578,115.288
579,117.31
580,119.219
581,119.858
582,113.547
583,113.266
584,116.229
585,115.659
586,113.232
587,112.409
588,117.454
589,112.682
590,117.432
591,118.293
592,119.5
593,113.604
594,117.467
595,117.859
596,115.371
597,112.012
598,97.2488
599,77.1474
600,86.2426
601,90.3106
602,92.2867
603,88.0003
604,55.4736
605,79.0539
606,104.884
607,108.593
608,111.34
609,110.579
610,113.259
611,115.226
612,114.739
613,114.375
614,114.193
615,116.102
616,114.617
617,115.48
618,115.611
619,115.134
620,114.524
621,113.506
622,114.084
623,81.2176
624,105.844
625,72.3071
626,92.9152
627,100.396
628,101.489
629,100.169
630,103.206
631,103.529
632,101.27
633,99.6105
634,86.195
635,90.3081
636,103.669
637,101.871
638,102.363
639,97.6257
640,97.8569
641,96.887
642,90.0877
643,102.783
644,104.951
645,106.381
646,101.039
647,103.144
648,104.564
649,103.162
650,101.105
651,101.47
652,83.6981
653,101.779
654,98.9364
655,96.5232
656,95.4955
657,93.5261
658,74.6581
659,95.0679
660,97.6124
661,99.4214
662,98.3961
663,99.6006
664,99.0383
665,99.4797
666,99.4184
667,98.6261
668,100.222
669,95.8286
670,99.7059
671,97.6458
672,99.2822
673,95.5228
674,100.316
675,103.15
676,102.057
677,101.738
678,101.62
679,99.7725
680,100.056
681,101.689
682,101.471
683,102.191
684,97.353
685,98.2685
686,100.724
687,95.1095
688,101.443
689,101.742
690,100.571
691,101.753
692,103.658
693,100.674
694,98.4194
695,100.142
696,98.8377
697,100.925
698,99.054
699,98.284
700,92.9653
701,89.4222
702,90.6429
703,83.2827
704,73.2182
705,99.1395
706,99.0011
707,96.9011
708,99.7069
709,99.112
710,99.5302
711,98.0296
712,98.7596
713,98.3265
714,95.638
715,95.3407
716,97.8426
717,96.189
718,96.7343
719,96.5139
720,95.881
721,87.8665
722,94.6432
723,92.8729
724,95.0281
725,93.583
726,93.0137
727,94.653
728,95.429
729,94.3806
730,94.9352
731,95.7799
732,93.9699
733,83.9793
734,60.2987
735,92.5009
736,88.5363
737,87.2669
738,83.4495
739,85.0434
740,83.4955
741,88.3088
742,88.5152
743,88.06
744,90.1518
745,91.0772
746,91.9481
747,91.8063
748,92.6097
749,92.0302
750,91.7726
751,90.8612
752,91.4587
753,92.471
754,89.7102
755,92.8824
756,92.2628
757,91.2192
758,93.0008
759,92.2799
760,90.4159
761,91.2234
762,91.9574
763,90.0625
764,88.4353
765,91.0631
766,89.8118
767,91.2975
768,89.0076
769,89.3775
770,89.3009
771,87.1923
772,85.6201
773,88.1601
774,89.7255
775,89.8578
776,88.397
777,88.7453
778,89.0678
779,87.7863
780,87.4661
781,88.6093
782,87.7809
783,88.3439
784,89.0765
785,87.5902
786,87.45
787,86.4304
788,87.2129
789,87.9794
790,85.1093
791,80.8029
792,86.5846
793,82.2064
794,84.5066
795,83.9215
796,85.7001
797,81.6413
798,81.3544
799,83.478
800,83.7935
801,84.8673
802,83.6568
803,86.0785
804,84.9127
805,84.2652
806,84.0364
807,82.4661
808,83.4968
809,85.5527
810,83.3896
811,84.2219
812,84.1999
813,82.023
814,83.949
815,82.312
816,83.9708
817,83.2238
818,80.7011
819,81.7996
820,79.5273
821,71.1344
822,64.1791
823,61.1744
824,77.5542
825,67.405
826,77.5416
827,75.4154
828,78.7513
829,76.6072
830,79.1252
831,77.8562
832,81.8331
833,79.3745
834,80.2182
835,79.6679
836,79.3796
837,80.0974
838,76.9083
839,78.9964
840,75.9411
841,81.882
842,82.43
843,82.0466
844,81.3378
845,80.6556
846,80.4014
847,80.9979
848,80.5763
849,79.9629
850,80.9887
851,78.4068
852,77.4311
853,73.8231
854,76.0751
855,77.6476
856,75.9613
857,75.853
858,76.198
859,74.5062
860,73.222
861,72.5979
862,72.6153
863,71.2073
864,70.7789
865,72.4832
866,70.0717
867,67.8665
868,68.0513
869,68.9227
870,71.2647
871,72.9187
872,72.8274
873,72.7193
874,67.3727
875,69.5028
876,72.3736
877,73.8853
878,71.1926
879,75.1919
880,75.2598
881,71.6148
882,69.7156
883,73.0727
884,69.7146
885,70.5572
886,67.4782
887,68.909
888,65.7402
889,69.719
890,73.3703
891,73.229
892,58.253
893,74.407
894,72.1673
895,69.9447
896,73.7012
897,75.2168
898,71.4077
899,70.4027
900,69.2281
901,68.6337
902,73.1299
903,74.3284
904,72.1251
905,71.9823
906,72.9916
907,73.4015
908,73.4678
909,76.5615
910,77.2296
911,73.993
912,73.4867
913,73.9164
914,74.1796
915,76.2782
916,75.5236
917,76.4871
918,72.9533
919,78.6293
920,79.8378
921,80.9907
922,82.5805
923,79.8626
924,81.5607
925,78.6664
926,79.2198
927,78.8569
928,78.7805
929,79.9514
930,78.9017
931,78.0689
932,74.9783
933,76.7572
934,77.3341
935,78.0841
936,78.6114
937,79.6635
938,78.1855
939,76.1012
940,70.2938
941,78.5546
942,77.1444
943,75.4979
944,74.3765
945,76.582
946,78.1067
947,78.464
948,77.1629
949,77.3485
950,77.3533
951,77.7569
952,77.2457
953,77.7297
954,76.5855
955,77.5398
956,74.9889
957,75.8858
958,76.5474
959,75.8363
960,75.7002
961,77.4455
962,75.4296
963,74.0077
964,76.3831
965,75.4154
966,77.2058
967,75.978
968,76.8132
969,76.8941
970,77.5819
971,77.2243
972,76.4988
973,76.5726
974,76.5796
975,75.2519
976,76.2213
977,74.962
978,73.8913
979,72.9192
980,72.8284
981,73.2252
982,71.8432
983,72.2251
984,71.9663
985,71.9223
986,71.5968
987,71.7849
988,71.3481
989,72.8062
990,73.8667
991,73.3084
992,73.1866
993,71.0575
994,68.789
995,68.8331
996,68.7536
997,70.4816
998,71.3135
999,71.959
1000,74.815
1001,73.2156
1002,72.55
1003,72.3448
1004,72.4963
1005,71.8458
1006,72.1605
1007,73.4711
1008,72.8666
1009,72.3526
1010,72.4438
1011,73.0119
1012,73.4689
1013,73.0813
1014,73.6366
1015,70.7874
1016,70.5104
1017,68.177
1018,70.925
1019,70.9663
1020,72.0171
1021,72.222
1022,71.6538
1023,69.2895
1024,69.9668
1025,69.0641
1026,67.5498
1027,69.7657
1028,71.2088
1029,71.3516
1030,69.773
1031,69.7608
1032,69.6316
1033,69.3433
1034,68.9137
1035,69.0741
1036,68.5467
1037,67.2975
1038,67.0794
1039,67.7406
1040,68.8762
1041,66.6965
1042,66.1905
1043,66.8847
1044,66.4872
1045,66.8409
1046,66.5402
1047,67.6444
1048,65.304
1049,62.9989
1050,63.7873
1051,65.1135
1052,64.9789
1053,65.8657
1054,68.4303
1055,68.8511
1056,68.3307
1057,67.1664
1058,66.7014
1059,67.5881
1060,67.803
1061,68.1719
1062,66.8029
1063,62.2704
1064,58.9991
1065,66.424
1066,66.4139
1067,67.1682
1068,66.6809
1069,66.9357
1070,66.6653
1071,66.0751
1072,66.4328
1073,65.3971
1074,66.0659
1075,66.8874
1076,66.8355
1077,65.0682
1078,68.1765
1079,67.3455
1080,67.3768
1081,65.8801
1082,67.2459
1083,65.6607
1084,65.3398
1085,63.9546
1086,64.5574
1087,65.2282
1088,65.9544
1089,66.8396
1090,65.997
1091,65.8579
1092,65.3398
1093,65.0995
1094,66.4611
1095,66.5837
1096,66.3592
1097,65.3796
1098,65.5269
1099,65.9444
1100,67.0637
1101,67.1236
1102,64.0562
1103,66.0576
1104,65.3731
1105,64.1322
1106,63.5473
1107,64.529
1108,64.5132
1109,64.0455
1110,63.8884
1111,64.1346
1112,64.2158
1113,64.3066
1114,63.3959
1115,64.2508
1116,62.9826
1117,60.4346
1118,61.5245
1119,62.1292
1120,62.6041
1121,62.9866
1122,62.7664
1123,61.2497
1124,60.3424
1125,61.4813
1126,62.3609
1127,62.4095
1128,61.7318
1129,60.5506
1130,61.0411
1131,62.1655
1132,62.6292
1133,62.6151
1134,62.8022
1135,61.0967
1136,61.3388
1137,60.9533
1138,61.2407
1139,61.5063
1140,61.6797
1141,62.7392
1142,62.2874
1143,61.7948
1144,61.6037
1145,63.7385
1146,61.6732
1147,60.8913
1148,55.7787
1149,58.2374
1150,57.1344
1151,60.1131
1152,58.371
1153,59.1863
1154,58.5981
1155,59.5146
1156,59.6445
1157,60.5947
1158,61.0039
1159,60.2776
1160,59.7361
1161,61.177
1162,60.562
1163,61.1071
1164,60.2087
1165,60.6711
1166,60.3413
1167,60.3191
1168,60.2711
1169,59.1142
1170,60.2138
1171,60.2417
1172,59.3831
1173,58.5778
1174,55.7069
1175,57.7404
1176,58.8332
1177,58.808
1178,58.0835
1179,57.0262
1180,56.7608
1181,57.2767
1182,36.294
1183,39.0329
1184,51.518
1185,55.0961
1186,56.754
1187,56.6027
1188,56.5646
1189,58.1916
1190,58.1541
1191,58.4717
1192,57.8627
1193,57.2744
1194,57.0512
1195,55.8872
1196,55.3875
1197,56.6633
1198,57.6655
1199,56.7985
1200,56.6383
1201,57.6362
1202,57.2063
1203,56.8017
1204,55.6731
1205,55.0794
1206,54.7333
1207,55.5945
1208,56.378
1209,56.2794
1210,56.1315
1211,54.6251
1212,55.583
1213,55.4939
1214,56.4621
1215,56.1388
1216,55.2917
1217,53.8622
1218,54.4745
1219,55.9306
1220,56.4605
1221,54.7363
1222,55.4253
1223,54.2199
1224,55.4413
1225,55.3015
1226,56.1886
1227,55.8703
1228,55.63
1229,55.3971
1230,55.139
1231,55.3836
1232,55.6883
1233,54.5998
1234,54.827
1235,53.5883
1236,53.4774
1237,55.2896
1238,54.9146
1239,53.5926
1240,54.0132
1241,54.7735
1242,55.4222
1243,55.0846
1244,54.4532
1245,55.1575
1246,55.1083
1247,52.1194
1248,53.1502
1249,52.4224
1250,52.5671
1251,49.067
1252,50.7565
1253,49.7567
1254,52.4753
1255,53.2136
1256,53.6377
1257,54.2511
1258,55.2581
1259,55.2905
1260,53.4808
1261,53.5048
1262,54.1826
1263,53.9523
1264,54.1565
1265,53.9136
1266,52.8081
1267,52.54
1268,52.2624
1269,52.9042
1270,51.947
1271,52.0013
1272,52.6366
1273,52.8396
1274,53.8831
1275,53.2669
1276,53.111
1277,52.4186
1278,53.1847
1279,53.3203
1280,53.2575
1281,52.9877
1282,52.5293
1283,52.579
1284,52.5047
